data.consumption,data.time,data.period,device
21406,2024-08-03T08:34:54.000Z,110,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
12928,2024-08-03T08:38:47.000Z,59,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6537,2024-08-03T09:31:23.000Z,196,81689b30-4a9c-11ef-ad50-1d2daba32da0
16053,2024-08-03T09:31:26.000Z,193,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
636,2024-08-03T09:49:34.000Z,11,8170c860-4a9c-11ef-a57d-1978fe7d9161
2651,2024-08-03T09:51:52.000Z,38,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3881,2024-08-03T09:52:22.000Z,20,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
145,2024-08-03T09:52:23.000Z,20,81689b30-4a9c-11ef-ad50-1d2daba32da0
110,2024-08-03T09:52:57.000Z,30,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1537,2024-08-03T09:53:34.000Z,23,8170c860-4a9c-11ef-a57d-1978fe7d9161
1933,2024-08-03T09:55:39.000Z,29,8170c860-4a9c-11ef-a57d-1978fe7d9161
101,2024-08-03T12:02:50.000Z,4,8164cb10-4a9c-11ef-b24b-055224f3eeba
98,2024-08-03T12:02:53.000Z,4,816932d0-4a9c-11ef-b3c5-85b5ce342d21
131,2024-08-03T12:02:55.000Z,7,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
101,2024-08-03T12:02:58.000Z,2,81689b30-4a9c-11ef-ad50-1d2daba32da0
106,2024-08-03T12:03:00.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
119,2024-08-03T12:03:02.000Z,8,8165a900-4a9c-11ef-8393-69e55944ae1e
86,2024-08-03T12:09:38.000Z,3,81653450-4a9c-11ef-a236-3bbfdd38639d
353,2024-08-03T12:11:26.000Z,21,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6456,2024-08-03T12:12:00.000Z,48,81689b30-4a9c-11ef-ad50-1d2daba32da0
1106,2024-08-03T12:46:35.000Z,20,8170c860-4a9c-11ef-a57d-1978fe7d9161
7124,2024-08-03T13:16:39.000Z,85,816932d0-4a9c-11ef-b3c5-85b5ce342d21
7515,2024-08-03T14:09:21.000Z,136,81689b30-4a9c-11ef-ad50-1d2daba32da0
16072,2024-08-03T14:09:42.000Z,150,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
26801,2024-08-03T14:39:52.000Z,195,8164cb10-4a9c-11ef-b24b-055224f3eeba
2036,2024-08-03T14:46:25.000Z,22,81689b30-4a9c-11ef-ad50-1d2daba32da0
1963,2024-08-03T14:49:28.000Z,11,81689b30-4a9c-11ef-ad50-1d2daba32da0
6251,2024-08-03T14:51:14.000Z,35,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1092,2024-08-03T16:06:32.000Z,44,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
10622,2024-08-03T16:42:30.000Z,71,81689b30-4a9c-11ef-ad50-1d2daba32da0
2630,2024-08-03T16:44:20.000Z,38,81689b30-4a9c-11ef-ad50-1d2daba32da0
4880,2024-08-03T17:09:39.000Z,37,8164cb10-4a9c-11ef-b24b-055224f3eeba
5257,2024-08-03T17:12:07.000Z,46,8164cb10-4a9c-11ef-b24b-055224f3eeba
271,2024-08-03T17:19:35.000Z,115,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
81,2024-08-03T17:23:11.000Z,46,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1819,2024-08-03T17:29:37.000Z,27,8170c860-4a9c-11ef-a57d-1978fe7d9161
6718,2024-08-03T17:29:38.000Z,28,81653450-4a9c-11ef-a236-3bbfdd38639d
136,2024-08-03T17:02:19.000Z,81,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
103,2024-08-03T17:05:43.000Z,59,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1190,2024-08-03T17:16:16.000Z,10,81689b30-4a9c-11ef-ad50-1d2daba32da0
2528,2024-08-03T17:16:51.000Z,15,81689b30-4a9c-11ef-ad50-1d2daba32da0
177,2024-08-03T17:19:25.000Z,2,81689b30-4a9c-11ef-ad50-1d2daba32da0
295,2024-08-03T17:19:28.000Z,23,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
177,2024-08-03T17:19:30.000Z,5,8165a900-4a9c-11ef-8393-69e55944ae1e
189,2024-08-03T17:19:32.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
87,2024-08-04T08:40:39.000Z,23,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
80,2024-08-04T08:58:29.000Z,37,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
90,2024-08-04T09:17:46.000Z,44,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2793,2024-08-04T09:17:55.000Z,31,8164cb10-4a9c-11ef-b24b-055224f3eeba
7172,2024-08-04T09:18:39.000Z,40,816932d0-4a9c-11ef-b3c5-85b5ce342d21
11610,2024-08-04T09:20:10.000Z,78,8164cb10-4a9c-11ef-b24b-055224f3eeba
142,2024-08-04T09:36:57.000Z,65,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
104,2024-08-05T15:53:25.000Z,1,81689b30-4a9c-11ef-ad50-1d2daba32da0
157,2024-08-05T15:53:28.000Z,25,81653450-4a9c-11ef-a236-3bbfdd38639d
93,2024-08-05T15:53:30.000Z,4,8170c860-4a9c-11ef-a57d-1978fe7d9161
93,2024-08-05T15:53:34.000Z,2,816932d0-4a9c-11ef-b3c5-85b5ce342d21
107,2024-08-05T15:53:37.000Z,2,8165a900-4a9c-11ef-8393-69e55944ae1e
1348,2024-08-05T16:19:49.000Z,75,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3669,2024-08-05T16:42:09.000Z,24,81653450-4a9c-11ef-a236-3bbfdd38639d
545,2024-08-05T19:05:32.000Z,46,8164cb10-4a9c-11ef-b24b-055224f3eeba
2207,2024-08-05T19:20:41.000Z,35,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3404,2024-08-05T19:22:58.000Z,40,81689b30-4a9c-11ef-ad50-1d2daba32da0
10389,2024-08-05T19:23:51.000Z,84,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6959,2024-08-05T19:43:47.000Z,33,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6721,2024-08-05T19:45:52.000Z,62,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
13410,2024-08-05T19:45:54.000Z,105,81689b30-4a9c-11ef-ad50-1d2daba32da0
528,2024-08-05T19:46:27.000Z,12,81689b30-4a9c-11ef-ad50-1d2daba32da0
2334,2024-08-05T19:46:33.000Z,17,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
16953,2024-08-05T19:48:28.000Z,79,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1118,2024-08-05T19:51:11.000Z,12,8164cb10-4a9c-11ef-b24b-055224f3eeba
27784,2024-08-05T19:54:02.000Z,156,816932d0-4a9c-11ef-b3c5-85b5ce342d21
11899,2024-08-05T19:55:45.000Z,146,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
12542,2024-08-05T19:55:47.000Z,144,81689b30-4a9c-11ef-ad50-1d2daba32da0
3262,2024-08-05T20:20:07.000Z,46,8165a900-4a9c-11ef-8393-69e55944ae1e
651,2024-08-05T20:38:54.000Z,59,816932d0-4a9c-11ef-b3c5-85b5ce342d21
8501,2024-08-05T20:40:56.000Z,122,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
12360,2024-08-05T20:44:12.000Z,72,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
17084,2024-08-05T20:54:21.000Z,138,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1868,2024-08-05T20:54:34.000Z,41,8164cb10-4a9c-11ef-b24b-055224f3eeba
1818,2024-08-05T20:54:57.000Z,17,81689b30-4a9c-11ef-ad50-1d2daba32da0
3610,2024-08-05T20:55:11.000Z,29,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
11613,2024-08-05T20:56:40.000Z,53,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
84,2024-08-05T20:58:25.000Z,6,8170c860-4a9c-11ef-a57d-1978fe7d9161
89,2024-08-06T06:58:40.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
46934,2024-08-06T11:02:57.000Z,236,81689b30-4a9c-11ef-ad50-1d2daba32da0
18016,2024-08-06T11:10:56.000Z,111,8164cb10-4a9c-11ef-b24b-055224f3eeba
3560,2024-08-06T11:40:12.000Z,26,81653450-4a9c-11ef-a236-3bbfdd38639d
2519,2024-08-06T11:47:41.000Z,41,8165a900-4a9c-11ef-8393-69e55944ae1e
3139,2024-08-06T11:48:38.000Z,21,8164cb10-4a9c-11ef-b24b-055224f3eeba
13383,2024-08-06T11:49:40.000Z,44,81653450-4a9c-11ef-a236-3bbfdd38639d
39118,2024-08-06T11:17:18.000Z,219,81689b30-4a9c-11ef-ad50-1d2daba32da0
7128,2024-08-06T11:17:25.000Z,76,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3725,2024-08-06T14:12:58.000Z,13,81653450-4a9c-11ef-a236-3bbfdd38639d
466,2024-08-06T15:37:28.000Z,4,8164cb10-4a9c-11ef-b24b-055224f3eeba
11603,2024-08-06T16:25:23.000Z,85,816932d0-4a9c-11ef-b3c5-85b5ce342d21
321,2024-08-06T17:33:01.000Z,4,816932d0-4a9c-11ef-b3c5-85b5ce342d21
395,2024-08-06T17:33:05.000Z,13,8170c860-4a9c-11ef-a57d-1978fe7d9161
236,2024-08-06T17:33:09.000Z,2,8165a900-4a9c-11ef-8393-69e55944ae1e
310,2024-08-06T17:33:11.000Z,9,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1018,2024-08-06T19:25:13.000Z,26,81689b30-4a9c-11ef-ad50-1d2daba32da0
356,2024-08-06T19:31:38.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2312,2024-08-06T19:39:48.000Z,142,81689b30-4a9c-11ef-ad50-1d2daba32da0
5981,2024-08-06T20:12:43.000Z,214,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1196,2024-08-06T20:17:36.000Z,61,8165a900-4a9c-11ef-8393-69e55944ae1e
83,2024-08-06T21:02:55.000Z,3,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1178,2024-08-06T21:03:45.000Z,35,81689b30-4a9c-11ef-ad50-1d2daba32da0
7525,2024-08-06T21:04:14.000Z,54,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
36074,2024-08-06T21:05:11.000Z,232,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5095,2024-08-06T21:06:24.000Z,154,81653450-4a9c-11ef-a236-3bbfdd38639d
28292,2024-08-06T21:06:26.000Z,147,8170c860-4a9c-11ef-a57d-1978fe7d9161
5904,2024-08-06T21:06:51.000Z,41,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
17803,2024-08-06T20:58:30.000Z,169,8164cb10-4a9c-11ef-b24b-055224f3eeba
5283,2024-08-06T20:59:21.000Z,61,8165a900-4a9c-11ef-8393-69e55944ae1e
1456,2024-08-06T21:02:58.000Z,109,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
19895,2024-08-07T08:38:10.000Z,102,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9595,2024-08-07T08:40:55.000Z,44,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3404,2024-08-07T10:36:10.000Z,40,8165a900-4a9c-11ef-8393-69e55944ae1e
4762,2024-08-07T10:36:48.000Z,27,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2906,2024-08-07T10:37:20.000Z,19,8164cb10-4a9c-11ef-b24b-055224f3eeba
262,2024-08-07T10:37:58.000Z,24,81653450-4a9c-11ef-a236-3bbfdd38639d
3271,2024-08-07T10:38:01.000Z,24,8170c860-4a9c-11ef-a57d-1978fe7d9161
1166,2024-08-07T10:39:28.000Z,35,81653450-4a9c-11ef-a236-3bbfdd38639d
10148,2024-08-07T10:39:44.000Z,44,8170c860-4a9c-11ef-a57d-1978fe7d9161
3351,2024-08-07T11:02:12.000Z,138,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
401,2024-08-07T11:03:06.000Z,22,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2359,2024-08-07T11:03:09.000Z,22,81689b30-4a9c-11ef-ad50-1d2daba32da0
724,2024-08-07T12:34:21.000Z,48,81689b30-4a9c-11ef-ad50-1d2daba32da0
772,2024-08-07T13:16:21.000Z,16,81653450-4a9c-11ef-a236-3bbfdd38639d
7684,2024-08-07T15:05:22.000Z,168,81689b30-4a9c-11ef-ad50-1d2daba32da0
2700,2024-08-07T15:05:24.000Z,211,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3728,2024-08-07T15:13:14.000Z,90,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
231,2024-08-07T15:14:01.000Z,7,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
195,2024-08-07T15:14:03.000Z,8,81689b30-4a9c-11ef-ad50-1d2daba32da0
1831,2024-08-07T15:14:48.000Z,19,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1504,2024-08-07T15:14:49.000Z,19,81689b30-4a9c-11ef-ad50-1d2daba32da0
418,2024-08-07T15:15:20.000Z,8,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
309,2024-08-07T15:15:22.000Z,7,81689b30-4a9c-11ef-ad50-1d2daba32da0
1186,2024-08-07T15:56:32.000Z,11,81689b30-4a9c-11ef-ad50-1d2daba32da0
1427,2024-08-07T15:59:47.000Z,11,81689b30-4a9c-11ef-ad50-1d2daba32da0
6092,2024-08-07T16:01:10.000Z,32,81689b30-4a9c-11ef-ad50-1d2daba32da0
295,2024-08-07T16:16:57.000Z,8,8165a900-4a9c-11ef-8393-69e55944ae1e
619,2024-08-07T16:18:08.000Z,78,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3798,2024-08-07T19:30:43.000Z,23,81689b30-4a9c-11ef-ad50-1d2daba32da0
115,2024-08-07T19:31:38.000Z,6,8165a900-4a9c-11ef-8393-69e55944ae1e
2219,2024-08-07T19:32:37.000Z,39,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4765,2024-08-07T19:32:39.000Z,52,81689b30-4a9c-11ef-ad50-1d2daba32da0
4039,2024-08-07T19:35:25.000Z,110,8165a900-4a9c-11ef-8393-69e55944ae1e
671,2024-08-07T19:37:08.000Z,46,8170c860-4a9c-11ef-a57d-1978fe7d9161
10950,2024-08-07T19:46:13.000Z,53,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5089,2024-08-07T19:50:29.000Z,60,8165a900-4a9c-11ef-8393-69e55944ae1e
5943,2024-08-07T20:01:27.000Z,91,8164cb10-4a9c-11ef-b24b-055224f3eeba
165,2024-08-07T20:05:15.000Z,4,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
15406,2024-08-07T20:06:57.000Z,87,81689b30-4a9c-11ef-ad50-1d2daba32da0
1301,2024-08-07T20:06:59.000Z,55,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
200,2024-08-07T20:15:11.000Z,5,8164cb10-4a9c-11ef-b24b-055224f3eeba
29396,2024-08-07T20:18:18.000Z,186,816932d0-4a9c-11ef-b3c5-85b5ce342d21
498,2024-08-07T20:18:46.000Z,21,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1572,2024-08-07T20:20:13.000Z,61,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4395,2024-08-07T20:20:20.000Z,40,816932d0-4a9c-11ef-b3c5-85b5ce342d21
7087,2024-08-07T20:21:49.000Z,58,816932d0-4a9c-11ef-b3c5-85b5ce342d21
31507,2024-08-07T20:30:58.000Z,148,816932d0-4a9c-11ef-b3c5-85b5ce342d21
13192,2024-08-07T20:32:44.000Z,91,8164cb10-4a9c-11ef-b24b-055224f3eeba
125,2024-08-07T20:39:38.000Z,8,81653450-4a9c-11ef-a236-3bbfdd38639d
113,2024-08-07T20:39:42.000Z,2,8164cb10-4a9c-11ef-b24b-055224f3eeba
159,2024-08-07T20:39:47.000Z,2,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
131,2024-08-07T20:39:51.000Z,2,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1100,2024-08-07T20:09:32.000Z,58,8161ea40-4a9c-11ef-82d3-2ffa8384e699
87,2024-08-08T07:27:05.000Z,53,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
84,2024-08-08T07:44:40.000Z,56,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
81,2024-08-08T08:13:20.000Z,54,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
80,2024-08-08T08:27:12.000Z,50,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
29653,2024-08-08T08:41:04.000Z,139,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
16349,2024-08-08T08:45:56.000Z,74,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2556,2024-08-08T10:24:58.000Z,19,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
11775,2024-08-08T10:31:45.000Z,330,81689b30-4a9c-11ef-ad50-1d2daba32da0
934,2024-08-08T12:37:37.000Z,69,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1239,2024-08-08T13:18:47.000Z,15,81653450-4a9c-11ef-a236-3bbfdd38639d
3472,2024-08-08T13:18:49.000Z,15,8170c860-4a9c-11ef-a57d-1978fe7d9161
20795,2024-08-08T14:55:48.000Z,138,8164cb10-4a9c-11ef-b24b-055224f3eeba
80,2024-08-08T15:27:26.000Z,23,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
119,2024-08-08T16:11:30.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2487,2024-08-08T16:11:47.000Z,18,81689b30-4a9c-11ef-ad50-1d2daba32da0
6865,2024-08-08T16:13:28.000Z,35,81689b30-4a9c-11ef-ad50-1d2daba32da0
1021,2024-08-08T16:21:06.000Z,61,8161ea40-4a9c-11ef-82d3-2ffa8384e699
204,2024-08-08T16:27:24.000Z,28,8164cb10-4a9c-11ef-b24b-055224f3eeba
95,2024-08-08T18:22:10.000Z,26,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
86,2024-08-08T19:07:21.000Z,8,8165a900-4a9c-11ef-8393-69e55944ae1e
21000,2024-08-08T19:13:46.000Z,139,816932d0-4a9c-11ef-b3c5-85b5ce342d21
142,2024-08-08T19:46:17.000Z,2,816932d0-4a9c-11ef-b3c5-85b5ce342d21
186,2024-08-08T19:46:19.000Z,5,81653450-4a9c-11ef-a236-3bbfdd38639d
272,2024-08-08T19:46:26.000Z,3,8165a900-4a9c-11ef-8393-69e55944ae1e
1236,2024-08-08T19:46:48.000Z,51,8161ea40-4a9c-11ef-82d3-2ffa8384e699
151,2024-08-08T19:54:07.000Z,13,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
25249,2024-08-08T19:56:17.000Z,123,8170c860-4a9c-11ef-a57d-1978fe7d9161
1654,2024-08-08T20:11:44.000Z,57,8161ea40-4a9c-11ef-82d3-2ffa8384e699
81,2024-08-08T20:43:40.000Z,18,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
428,2024-08-08T20:50:00.000Z,63,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
25569,2024-08-08T20:08:58.000Z,144,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
18325,2024-08-08T20:09:31.000Z,120,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1253,2024-08-08T20:10:45.000Z,60,8161ea40-4a9c-11ef-82d3-2ffa8384e699
577,2024-08-08T20:21:33.000Z,10,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2715,2024-08-08T20:21:35.000Z,20,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8377,2024-08-08T20:22:58.000Z,75,8164cb10-4a9c-11ef-b24b-055224f3eeba
322,2024-08-08T20:23:02.000Z,59,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
213,2024-08-08T20:32:54.000Z,7,81653450-4a9c-11ef-a236-3bbfdd38639d
1853,2024-08-09T08:24:07.000Z,13,8164cb10-4a9c-11ef-b24b-055224f3eeba
12342,2024-08-09T08:30:12.000Z,74,8164cb10-4a9c-11ef-b24b-055224f3eeba
471,2024-08-09T10:20:42.000Z,13,81689b30-4a9c-11ef-ad50-1d2daba32da0
237,2024-08-09T10:27:26.000Z,9,816932d0-4a9c-11ef-b3c5-85b5ce342d21
28177,2024-08-09T11:17:21.000Z,219,8164cb10-4a9c-11ef-b24b-055224f3eeba
32550,2024-08-09T11:17:22.000Z,285,81689b30-4a9c-11ef-ad50-1d2daba32da0
521,2024-08-09T11:17:25.000Z,214,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2056,2024-08-09T11:36:18.000Z,15,8170c860-4a9c-11ef-a57d-1978fe7d9161
604,2024-08-09T11:36:20.000Z,15,81653450-4a9c-11ef-a236-3bbfdd38639d
7775,2024-08-09T11:40:15.000Z,33,8170c860-4a9c-11ef-a57d-1978fe7d9161
2613,2024-08-09T11:40:16.000Z,32,81653450-4a9c-11ef-a236-3bbfdd38639d
757,2024-08-09T11:42:16.000Z,25,8161ea40-4a9c-11ef-82d3-2ffa8384e699
109,2024-08-09T11:42:52.000Z,19,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
543,2024-08-09T11:43:20.000Z,17,8164cb10-4a9c-11ef-b24b-055224f3eeba
3793,2024-08-09T11:43:56.000Z,17,8170c860-4a9c-11ef-a57d-1978fe7d9161
1272,2024-08-09T11:43:58.000Z,17,81653450-4a9c-11ef-a236-3bbfdd38639d
116,2024-08-09T12:42:15.000Z,3,8161ea40-4a9c-11ef-82d3-2ffa8384e699
371,2024-08-09T12:42:51.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2772,2024-08-09T12:43:53.000Z,46,81689b30-4a9c-11ef-ad50-1d2daba32da0
6424,2024-08-09T12:44:47.000Z,64,8164cb10-4a9c-11ef-b24b-055224f3eeba
943,2024-08-09T14:58:28.000Z,12,81653450-4a9c-11ef-a236-3bbfdd38639d
2554,2024-08-09T14:58:30.000Z,13,8170c860-4a9c-11ef-a57d-1978fe7d9161
427,2024-08-09T16:18:58.000Z,58,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
28159,2024-08-09T18:29:48.000Z,181,816932d0-4a9c-11ef-b3c5-85b5ce342d21
95,2024-08-09T19:01:25.000Z,10,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
84,2024-08-09T19:16:26.000Z,17,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5284,2024-08-09T19:56:11.000Z,96,8165a900-4a9c-11ef-8393-69e55944ae1e
96,2024-08-09T20:04:49.000Z,19,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
221,2024-08-09T20:34:49.000Z,10,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
12107,2024-08-09T21:00:57.000Z,78,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3040,2024-08-09T21:02:15.000Z,44,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5268,2024-08-09T21:02:18.000Z,77,8165a900-4a9c-11ef-8393-69e55944ae1e
14337,2024-08-09T21:04:51.000Z,166,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
83,2024-08-09T21:20:09.000Z,8,81653450-4a9c-11ef-a236-3bbfdd38639d
89,2024-08-09T20:32:26.000Z,2,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
19596,2024-08-10T08:39:16.000Z,88,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
122,2024-08-10T08:40:19.000Z,8,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
80,2024-08-10T08:42:22.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
10427,2024-08-10T08:43:07.000Z,52,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
587,2024-08-10T08:43:10.000Z,52,81689b30-4a9c-11ef-ad50-1d2daba32da0
9296,2024-08-10T09:23:15.000Z,83,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1301,2024-08-10T10:20:34.000Z,22,81653450-4a9c-11ef-a236-3bbfdd38639d
2136,2024-08-10T10:26:54.000Z,28,8165a900-4a9c-11ef-8393-69e55944ae1e
5022,2024-08-10T10:27:32.000Z,24,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1713,2024-08-10T10:28:04.000Z,19,816932d0-4a9c-11ef-b3c5-85b5ce342d21
554,2024-08-10T10:29:26.000Z,21,81653450-4a9c-11ef-a236-3bbfdd38639d
8687,2024-08-10T10:29:36.000Z,30,8170c860-4a9c-11ef-a57d-1978fe7d9161
1187,2024-08-10T10:29:44.000Z,4,81653450-4a9c-11ef-a236-3bbfdd38639d
7181,2024-08-10T10:50:12.000Z,71,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
19731,2024-08-10T10:50:14.000Z,131,81689b30-4a9c-11ef-ad50-1d2daba32da0
3118,2024-08-10T11:28:20.000Z,14,81653450-4a9c-11ef-a236-3bbfdd38639d
8936,2024-08-10T12:03:27.000Z,31,81653450-4a9c-11ef-a236-3bbfdd38639d
827,2024-08-10T13:24:04.000Z,55,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8827,2024-08-10T13:25:31.000Z,57,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4513,2024-08-10T14:02:35.000Z,17,81653450-4a9c-11ef-a236-3bbfdd38639d
6475,2024-08-10T14:33:10.000Z,26,81653450-4a9c-11ef-a236-3bbfdd38639d
1107,2024-08-10T14:33:34.000Z,5,81653450-4a9c-11ef-a236-3bbfdd38639d
751,2024-08-10T14:34:29.000Z,4,81653450-4a9c-11ef-a236-3bbfdd38639d
128,2024-08-10T14:34:56.000Z,7,8170c860-4a9c-11ef-a57d-1978fe7d9161
159,2024-08-10T14:36:01.000Z,4,8170c860-4a9c-11ef-a57d-1978fe7d9161
4466,2024-08-10T14:44:37.000Z,179,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1831,2024-08-10T14:59:40.000Z,11,8170c860-4a9c-11ef-a57d-1978fe7d9161
1686,2024-08-10T14:59:42.000Z,11,81653450-4a9c-11ef-a236-3bbfdd38639d
278,2024-08-10T15:05:46.000Z,1,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
262,2024-08-10T15:05:48.000Z,3,81689b30-4a9c-11ef-ad50-1d2daba32da0
265,2024-08-10T15:05:52.000Z,1,81653450-4a9c-11ef-a236-3bbfdd38639d
263,2024-08-10T15:05:53.000Z,3,8165a900-4a9c-11ef-8393-69e55944ae1e
278,2024-08-10T15:05:55.000Z,9,8161ea40-4a9c-11ef-82d3-2ffa8384e699
47478,2024-08-10T16:11:39.000Z,242,816932d0-4a9c-11ef-b3c5-85b5ce342d21
19792,2024-08-10T16:14:00.000Z,127,8164cb10-4a9c-11ef-b24b-055224f3eeba
4856,2024-08-10T17:49:38.000Z,35,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
621,2024-08-10T17:50:16.000Z,8,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
140,2024-08-10T17:45:41.000Z,4,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
34962,2024-08-11T10:27:38.000Z,234,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2165,2024-08-11T10:27:40.000Z,55,8164cb10-4a9c-11ef-b24b-055224f3eeba
13092,2024-08-11T12:01:42.000Z,272,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
42351,2024-08-11T13:00:03.000Z,202,816932d0-4a9c-11ef-b3c5-85b5ce342d21
16821,2024-08-11T13:01:53.000Z,96,8164cb10-4a9c-11ef-b24b-055224f3eeba
